cluster_id,time_idx,timestamp,cluster_size,mean_abs_err,max_abs_err,sensor_ids,sensor_names,sensor_indices
10539,5437,2024-01-01 22:00:21,2,0.012308355420827866,0.012754922732710838,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
9988,5201,2024-01-01 21:56:25,2,0.01230805553495884,0.014843901619315147,1059;1650,UsIlGalesburg1059;UsIlSpringfield1650,52;94
1597,883,2024-01-01 20:44:27,2,0.012307094410061836,0.012414099648594856,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
10862,5582,2024-01-01 22:02:46,2,0.01230546459555626,0.014545217156410217,859;1364,UsCtUnivconn859;UsNyQueens1364,28;62
17048,7794,2024-01-01 22:39:38,2,0.012305141426622868,0.013992300257086754,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
4786,2313,2024-01-01 21:08:17,2,0.012305140495300293,0.01316139381378889,1144;1382,UsWaSpokane1144;UsWaSpokane1382,57;66
18183,8120,2024-01-01 22:45:04,2,0.012303844094276428,0.012955868616700172,853;1715,UsSantaRosa853;UsCaSandiego1715,27;103
4816,2366,2024-01-01 21:09:10,2,0.012303201481699944,0.01438085176050663,774;1364,UsNjTomsriver774;UsNyQueens1364,20;62
15633,7322,2024-01-01 22:31:46,2,0.01230267621576786,0.012349868193268776,1071;2009,UsTnKnoxville1071;UsOhCleveland2009,55;104
2215,1142,2024-01-01 20:48:46,2,0.01230097096413374,0.013620806857943535,1491;1680,UsDeMillsboro1491;UsNcRaleigh1680,82;99
9521,5004,2024-01-01 21:53:08,2,0.012300457805395126,0.015265854075551033,973;1661,UsFlOrlando973;UsFlBonitaSprings1661,44;97
7008,3725,2024-01-01 21:31:49,2,0.012299948371946812,0.013242242857813835,767;1650,UsIlMarion767;UsIlSpringfield1650,19;94
